id,created_at,text
319,Tue Jan 30 03:57:26 +0000 2024,"Daa Vijay fans unka attam
Ellam election vanthapiraku 
Adankipoyidum 
Affuram poi vijaya ooooooo"
320,Tue Jan 30 03:29:40 +0000 2024,"'@Vetrimaran_TM @actorvijay balama ile bro, rombave balama varum, attack by all side, DMK, ADMK, BJP, CONGRESS, other small parties, even heroes will be redirected against VIjay bro, when election comes near by, who knows, Rajini &amp; Ajith, gave voie agaisnt Vijay bro bysupporting BJP/DMK, expect the…"
321,Tue Jan 30 19:20:19 +0000 2024,Vijay might get Christianity money for election expenses. https://t.co/YY4dTwmgFF
322,Tue Jan 30 18:18:22 +0000 2024,Thala for a reason is the only idealogy Vijay na needs to win in the election 🥰
323,Tue Jan 30 17:46:36 +0000 2024,'@SCGpidge @rajeshoffcl @iBeingSankalp Election la ninna affidavit submit pannanum.. athilae Vijay ku wife name enganu suthadi vilum.. daily campaign poganum.. jeyicha assembly ku poganum .. pathirikaiyalar ah santhikanum.. ithukellam sari pattu vara matan vijay
324,Tue Jan 30 14:46:54 +0000 2024,"Tamil superstar Thalapathy Vijay, has begun the process of launching his political party in Tamil Nadu. 

He has reportedly been elected as party president. The party will soon be registered with the Election Commission of India.

 #VijayThalapathy #TamilNadu https://t.co/NugkukTjIG"
325,Tue Jan 30 14:38:26 +0000 2024,"'@geejeyz @Forumkeralam2 @actorvijay @ikamalhaasan @VanathiBJP Exactly Vijay's fanbase might be bigger than Kamal's but in 2019 LS election, MNM scored 3.5% votes just because educated people and A centre voters considered Kamal to be experienced and knowledgeable both of which Vijay lacks."
326,Tue Jan 30 14:29:53 +0000 2024,'@arminiu_ss Atleast Vijay Sinha will surely be with BJP if Nitish Kumar takes another  U turn after 2024 Lok Sabha election.
327,Tue Jan 30 14:24:09 +0000 2024,"'@Forumkeralam2 @actorvijay No chance... Even @ikamalhaasan didn't won minimum 1 seat in assembly election. #KamalHaasan lost against @VanathiBJP in #Coimbatore. 

Vijay has fan base, but that will not convert as vote since he has many bad remarks in cinema career itself."
328,Tue Jan 30 14:15:02 +0000 2024,'@rajeshoffcl @iBeingSankalp Enaku therinju Vijay election la nikka matan.. vmi alungala nippatuvan..
329,Tue Jan 30 14:13:05 +0000 2024,"'@TheAakashavaani Vijay is going to take break for 2 years (political break for 2026 election)

After break it may happen🤞"
330,Tue Jan 30 14:01:59 +0000 2024,"'@Forumkeralam2 @actorvijay He will lose. Tough to win election with this toxic fan base. 

Vijay might have good intentions.
His fans should also have that thought"
331,Tue Jan 30 11:13:14 +0000 2024,"Thalapathy Vijay is also preparing to enter politics

Vijay is going to launch his party
According to reports, Vijay will be the president of his party.

The process of registering it with the Election Commission has been started.

 #TamilNadu https://t.co/yCxQRv93pl"
332,Tue Jan 30 11:09:48 +0000 2024,Lok Sabha election production ADMK 20+ Dmk 15+ other 3+ if this result will come only vijay will be not participate this election means.  #SunNews  #savukkesanker #Savukkumedia  @polimernews @SunTV #tnelection  #gobackmodi #vijay @ibctamilmedia
333,Tue Jan 30 10:15:46 +0000 2024,'@itisprashanth @actorvijay Before election Vijay will also back stab public like @rajinikanth to ensure DMK victory. Both are DMK b team. At least @ikamalhaasan is honest to accept it.
334,Tue Jan 30 09:43:29 +0000 2024,"Vijay Rangarajan has been appointed the new head of the Electoral Commission, which oversees election finance. He's currently Director General at the FCDO, working on ""climate, energy, environment, global health &amp; Covid"". Also worked at MoJ and Cabinet Office on election issues"
335,Tue Jan 30 09:28:35 +0000 2024,'@Vijay_Gill321 Bc isliye ki jaldi yaaha bhi election ho
336,Tue Jan 30 09:02:51 +0000 2024,'@BATMANashlin @mrharichandrar1 Election la umbuvan vijay 👍👍
337,Tue Jan 30 08:57:03 +0000 2024,"'@mechanic_jockey His orator skills

He doesn't own media when he speaks it will easily go to the roots

Udhay vs Vijay

Udhay only positive is he have structural organization

But Vijay have crowd pulling power which is 10x greater than udhay

He may not win first election"
338,Tue Jan 30 07:55:51 +0000 2024,'@ShivamSanghi12 Bahut bahut badhai kitna bhi koi bolo public ko Kam dikhta hai bjp ka esliye election me Vijay hoti hai ED &amp; CBI se vijay nhi hota hai ye Aaj or bhi confirm ho gya. 👍
339,Tue Jan 30 03:57:26 +0000 2024,"Daa Vijay fans unka attam
Ellam election vanthapiraku 
Adankipoyidum 
Affuram poi vijaya ooooooo"
340,Tue Jan 30 03:29:40 +0000 2024,"'@Vetrimaran_TM @actorvijay balama ile bro, rombave balama varum, attack by all side, DMK, ADMK, BJP, CONGRESS, other small parties, even heroes will be redirected against VIjay bro, when election comes near by, who knows, Rajini &amp; Ajith, gave voie agaisnt Vijay bro bysupporting BJP/DMK, expect the…"
341,Tue Jan 30 19:20:19 +0000 2024,Vijay might get Christianity money for election expenses. https://t.co/YY4dTwmgFF
342,Tue Jan 30 18:18:22 +0000 2024,Thala for a reason is the only idealogy Vijay na needs to win in the election 🥰
343,Tue Jan 30 17:46:36 +0000 2024,'@SCGpidge @rajeshoffcl @iBeingSankalp Election la ninna affidavit submit pannanum.. athilae Vijay ku wife name enganu suthadi vilum.. daily campaign poganum.. jeyicha assembly ku poganum .. pathirikaiyalar ah santhikanum.. ithukellam sari pattu vara matan vijay
344,Tue Jan 30 14:46:54 +0000 2024,"Tamil superstar Thalapathy Vijay, has begun the process of launching his political party in Tamil Nadu. 

He has reportedly been elected as party president. The party will soon be registered with the Election Commission of India.

 #VijayThalapathy #TamilNadu https://t.co/NugkukTjIG"
345,Tue Jan 30 14:38:26 +0000 2024,"'@geejeyz @Forumkeralam2 @actorvijay @ikamalhaasan @VanathiBJP Exactly Vijay's fanbase might be bigger than Kamal's but in 2019 LS election, MNM scored 3.5% votes just because educated people and A centre voters considered Kamal to be experienced and knowledgeable both of which Vijay lacks."
346,Tue Jan 30 14:29:53 +0000 2024,'@arminiu_ss Atleast Vijay Sinha will surely be with BJP if Nitish Kumar takes another  U turn after 2024 Lok Sabha election.
347,Tue Jan 30 14:24:09 +0000 2024,"'@Forumkeralam2 @actorvijay No chance... Even @ikamalhaasan didn't won minimum 1 seat in assembly election. #KamalHaasan lost against @VanathiBJP in #Coimbatore. 

Vijay has fan base, but that will not convert as vote since he has many bad remarks in cinema career itself."
348,Tue Jan 30 14:15:02 +0000 2024,'@rajeshoffcl @iBeingSankalp Enaku therinju Vijay election la nikka matan.. vmi alungala nippatuvan..
349,Tue Jan 30 14:13:05 +0000 2024,"'@TheAakashavaani Vijay is going to take break for 2 years (political break for 2026 election)

After break it may happen🤞"
350,Tue Jan 30 14:01:59 +0000 2024,"'@Forumkeralam2 @actorvijay He will lose. Tough to win election with this toxic fan base. 

Vijay might have good intentions.
His fans should also have that thought"
351,Tue Jan 30 11:13:14 +0000 2024,"Thalapathy Vijay is also preparing to enter politics

Vijay is going to launch his party
According to reports, Vijay will be the president of his party.

The process of registering it with the Election Commission has been started.

 #TamilNadu https://t.co/yCxQRv93pl"
352,Tue Jan 30 11:09:48 +0000 2024,Lok Sabha election production ADMK 20+ Dmk 15+ other 3+ if this result will come only vijay will be not participate this election means.  #SunNews  #savukkesanker #Savukkumedia  @polimernews @SunTV #tnelection  #gobackmodi #vijay @ibctamilmedia
353,Tue Jan 30 10:15:46 +0000 2024,'@itisprashanth @actorvijay Before election Vijay will also back stab public like @rajinikanth to ensure DMK victory. Both are DMK b team. At least @ikamalhaasan is honest to accept it.
354,Tue Jan 30 09:43:29 +0000 2024,"Vijay Rangarajan has been appointed the new head of the Electoral Commission, which oversees election finance. He's currently Director General at the FCDO, working on ""climate, energy, environment, global health &amp; Covid"". Also worked at MoJ and Cabinet Office on election issues"
355,Tue Jan 30 09:28:35 +0000 2024,'@Vijay_Gill321 Bc isliye ki jaldi yaaha bhi election ho
356,Tue Jan 30 09:02:51 +0000 2024,'@BATMANashlin @mrharichandrar1 Election la umbuvan vijay 👍👍
357,Tue Jan 30 08:57:03 +0000 2024,"'@mechanic_jockey His orator skills

He doesn't own media when he speaks it will easily go to the roots

Udhay vs Vijay

Udhay only positive is he have structural organization

But Vijay have crowd pulling power which is 10x greater than udhay

He may not win first election"
358,Thu Mar 14 22:38:05 +0000 2024,Ay Ziggy!
359,Thu Mar 14 19:46:27 +0000 2024,"RT @SiriusXMNBA: Check out this week's Forward Progress on SiriusXM Sports!

🏈 NAACP Calls For Student-Athletes To Reconsider Florida Schoo…"
360,Fri Mar 08 04:54:43 +0000 2024,"RT @MiamiHEAT: Don’t miss a minute of tonight’s action vs. Dallas 🏀

Be sure to tune into the Miami HEAT Audio Experience on @560WQAM and S…"
361,Fri Mar 15 02:50:11 +0000 2024,RT @RyanWaltersSupt: We need more Ainsley’s in the world that are willing to stand up against radical NCAA policies that hurt women.   Okla…
362,Fri Mar 15 01:22:13 +0000 2024,"“Looking for young men to have fun with.” 

Dude just won the GOP primary. 

https://t.co/5LMnz0nJaZ"
363,Fri Mar 15 00:17:23 +0000 2024,Joe Rogan is the closest thing this generation has to Oprah Winfrey. Most consumed show this hemisphere.
364,Fri Mar 15 00:12:01 +0000 2024,RT @SarahHuckabee: Thank you Ainsley for your bravery and leadership in standing up to the NCAA policies that sacrifice women’s sports for…
365,Thu Mar 14 20:28:52 +0000 2024,"RT @EthicalSkeptic: The argument is over.

The Covid mRNA Vaxx has cause a sizeable 2021 inflection, and now novel-trend elevation in terms…"
366,Thu Mar 14 20:28:24 +0000 2024,"RT @uTobian: The CDC lied every day for four years.
The FDA lied every day for four years.
The NIH lied every day for four years.
The WHO l…"
367,Thu Mar 14 20:14:09 +0000 2024,"Current top Righty political podcasts according to iTunes (top podcast platform in the country):

1) Ben Shapiro
2) Megyn Kelly
3) Dan Bongino
4) Tucker Carlson
5) Matt Walsh
6) Candace Owens
7) Glenn Beck
8) Charlie Kirk
9) Steve Bannon
10) Mark Levin
11) Allie Stuckey
12)…"
368,Thu Mar 14 20:04:12 +0000 2024,https://t.co/Ob38btZOws
369,Thu Mar 14 20:02:48 +0000 2024,"Today's @theblaze podcast: @PierreKory answers the question is it Long Covid or Long Covid Jab? And it is becoming increasingly impossible to understand Joe Biden most days.

https://t.co/GtNWJ1oq8o"
370,Thu Mar 14 19:59:58 +0000 2024,"Today's Overtime ($): Two recent events could very well indicate Democrats are concerned about the election this fall.

https://t.co/ARUuu40nnv"
371,Thu Mar 14 19:52:01 +0000 2024,"RT @DeaceOnline: Really proud of these women, including @AinsleyErzen! Thank you @Riley_Gaines_ for being the tip of the spear working to p…"
372,Thu Mar 14 17:54:55 +0000 2024,"RT @Holden_Culotta: RFK Jr: “Aaron Rodgers is battle-tested, he’s been hammered by the press and stood up for things he believed in.

He’s…"
373,Thu Mar 14 16:59:37 +0000 2024,"RT @josh_hammer: If you are a Jew who takes your Jewishness even remotely seriously—not even necessarily meaning Torah and mitzvot, but sim…"
374,Thu Mar 14 15:50:25 +0000 2024,Satanic as Hell
375,Thu Mar 14 15:44:53 +0000 2024,RT @RobertPLewis: https://t.co/4h5U55LIDf
376,Thu Mar 14 13:48:37 +0000 2024,RT @5Solas2: https://t.co/ikLMwFSTtv
377,Thu Mar 14 12:57:42 +0000 2024,"RT @KobeissiLetter: BREAKING: February PPI inflation RISES to 1.6%, above expectations of 1.1%.

Core PPI inflation was 2.0%, above expecta…"
378,Thu Mar 14 12:52:32 +0000 2024,RT @LeftismForU: What a difference a couple weeks make. https://t.co/15aAdF5OHq
379,Thu Mar 14 12:50:00 +0000 2024,"RT @SteveDeaceShow: Today's @blazetv show

Why RFK Jr. could be making a huge mistake

One of the biggest gut-punches in the history of cha…"
380,Thu Mar 14 12:21:09 +0000 2024,"They’re not done losing yet.

https://t.co/khLJlJdxq6"
381,Tue Jan 30 19:20:19 +0000 2024,Vijay might get Christianity money for election expenses. https://t.co/YY4dTwmgFF
382,Tue Jan 30 18:18:22 +0000 2024,Thala for a reason is the only idealogy Vijay na needs to win in the election 🥰
383,Tue Jan 30 17:46:36 +0000 2024,'@SCGpidge @rajeshoffcl @iBeingSankalp Election la ninna affidavit submit pannanum.. athilae Vijay ku wife name enganu suthadi vilum.. daily campaign poganum.. jeyicha assembly ku poganum .. pathirikaiyalar ah santhikanum.. ithukellam sari pattu vara matan vijay
384,Tue Jan 30 14:46:54 +0000 2024,"Tamil superstar Thalapathy Vijay, has begun the process of launching his political party in Tamil Nadu. 

He has reportedly been elected as party president. The party will soon be registered with the Election Commission of India.

 #VijayThalapathy #TamilNadu https://t.co/NugkukTjIG"
385,Tue Jan 30 14:38:26 +0000 2024,"'@geejeyz @Forumkeralam2 @actorvijay @ikamalhaasan @VanathiBJP Exactly Vijay's fanbase might be bigger than Kamal's but in 2019 LS election, MNM scored 3.5% votes just because educated people and A centre voters considered Kamal to be experienced and knowledgeable both of which Vijay lacks."
386,Tue Jan 30 14:29:53 +0000 2024,'@arminiu_ss Atleast Vijay Sinha will surely be with BJP if Nitish Kumar takes another  U turn after 2024 Lok Sabha election.
387,Tue Jan 30 14:24:09 +0000 2024,"'@Forumkeralam2 @actorvijay No chance... Even @ikamalhaasan didn't won minimum 1 seat in assembly election. #KamalHaasan lost against @VanathiBJP in #Coimbatore. 

Vijay has fan base, but that will not convert as vote since he has many bad remarks in cinema career itself."
388,Tue Jan 30 14:15:02 +0000 2024,'@rajeshoffcl @iBeingSankalp Enaku therinju Vijay election la nikka matan.. vmi alungala nippatuvan..
389,Tue Jan 30 14:13:05 +0000 2024,"'@TheAakashavaani Vijay is going to take break for 2 years (political break for 2026 election)

After break it may happen🤞"
390,Tue Jan 30 14:01:59 +0000 2024,"'@Forumkeralam2 @actorvijay He will lose. Tough to win election with this toxic fan base. 

Vijay might have good intentions.
His fans should also have that thought"
391,Tue Jan 30 11:13:14 +0000 2024,"Thalapathy Vijay is also preparing to enter politics

Vijay is going to launch his party
According to reports, Vijay will be the president of his party.

The process of registering it with the Election Commission has been started.

 #TamilNadu https://t.co/yCxQRv93pl"
392,Tue Jan 30 11:09:48 +0000 2024,Lok Sabha election production ADMK 20+ Dmk 15+ other 3+ if this result will come only vijay will be not participate this election means.  #SunNews  #savukkesanker #Savukkumedia  @polimernews @SunTV #tnelection  #gobackmodi #vijay @ibctamilmedia
393,Tue Jan 30 10:15:46 +0000 2024,'@itisprashanth @actorvijay Before election Vijay will also back stab public like @rajinikanth to ensure DMK victory. Both are DMK b team. At least @ikamalhaasan is honest to accept it.
394,Tue Jan 30 09:43:29 +0000 2024,"Vijay Rangarajan has been appointed the new head of the Electoral Commission, which oversees election finance. He's currently Director General at the FCDO, working on ""climate, energy, environment, global health &amp; Covid"". Also worked at MoJ and Cabinet Office on election issues"
395,Tue Jan 30 09:28:35 +0000 2024,'@Vijay_Gill321 Bc isliye ki jaldi yaaha bhi election ho
396,Tue Jan 30 09:02:51 +0000 2024,'@BATMANashlin @mrharichandrar1 Election la umbuvan vijay 👍👍
397,Tue Jan 30 08:57:03 +0000 2024,"'@mechanic_jockey His orator skills

He doesn't own media when he speaks it will easily go to the roots

Udhay vs Vijay

Udhay only positive is he have structural organization

But Vijay have crowd pulling power which is 10x greater than udhay

He may not win first election"
398,Tue Jan 30 07:55:51 +0000 2024,'@ShivamSanghi12 Bahut bahut badhai kitna bhi koi bolo public ko Kam dikhta hai bjp ka esliye election me Vijay hoti hai ED &amp; CBI se vijay nhi hota hai ye Aaj or bhi confirm ho gya. 👍
399,Tue Jan 30 03:57:26 +0000 2024,"Daa Vijay fans unka attam
Ellam election vanthapiraku 
Adankipoyidum 
Affuram poi vijaya ooooooo"
400,Tue Jan 30 03:29:40 +0000 2024,"'@Vetrimaran_TM @actorvijay balama ile bro, rombave balama varum, attack by all side, DMK, ADMK, BJP, CONGRESS, other small parties, even heroes will be redirected against VIjay bro, when election comes near by, who knows, Rajini &amp; Ajith, gave voie agaisnt Vijay bro bysupporting BJP/DMK, expect the…"
401,Tue Jan 30 19:20:19 +0000 2024,Vijay might get Christianity money for election expenses. https://t.co/YY4dTwmgFF
402,Tue Jan 30 18:18:22 +0000 2024,Thala for a reason is the only idealogy Vijay na needs to win in the election 🥰
403,Tue Jan 30 17:46:36 +0000 2024,'@SCGpidge @rajeshoffcl @iBeingSankalp Election la ninna affidavit submit pannanum.. athilae Vijay ku wife name enganu suthadi vilum.. daily campaign poganum.. jeyicha assembly ku poganum .. pathirikaiyalar ah santhikanum.. ithukellam sari pattu vara matan vijay
404,Tue Jan 30 14:46:54 +0000 2024,"Tamil superstar Thalapathy Vijay, has begun the process of launching his political party in Tamil Nadu. 

He has reportedly been elected as party president. The party will soon be registered with the Election Commission of India.

 #VijayThalapathy #TamilNadu https://t.co/NugkukTjIG"
405,Tue Jan 30 14:38:26 +0000 2024,"'@geejeyz @Forumkeralam2 @actorvijay @ikamalhaasan @VanathiBJP Exactly Vijay's fanbase might be bigger than Kamal's but in 2019 LS election, MNM scored 3.5% votes just because educated people and A centre voters considered Kamal to be experienced and knowledgeable both of which Vijay lacks."
406,Tue Jan 30 14:29:53 +0000 2024,'@arminiu_ss Atleast Vijay Sinha will surely be with BJP if Nitish Kumar takes another  U turn after 2024 Lok Sabha election.
407,Tue Jan 30 14:24:09 +0000 2024,"'@Forumkeralam2 @actorvijay No chance... Even @ikamalhaasan didn't won minimum 1 seat in assembly election. #KamalHaasan lost against @VanathiBJP in #Coimbatore. 

Vijay has fan base, but that will not convert as vote since he has many bad remarks in cinema career itself."
408,Tue Jan 30 14:15:02 +0000 2024,'@rajeshoffcl @iBeingSankalp Enaku therinju Vijay election la nikka matan.. vmi alungala nippatuvan..
409,Tue Jan 30 14:13:05 +0000 2024,"'@TheAakashavaani Vijay is going to take break for 2 years (political break for 2026 election)

After break it may happen🤞"
410,Tue Jan 30 14:01:59 +0000 2024,"'@Forumkeralam2 @actorvijay He will lose. Tough to win election with this toxic fan base. 

Vijay might have good intentions.
His fans should also have that thought"
411,Tue Jan 30 11:13:14 +0000 2024,"Thalapathy Vijay is also preparing to enter politics

Vijay is going to launch his party
According to reports, Vijay will be the president of his party.

The process of registering it with the Election Commission has been started.

 #TamilNadu https://t.co/yCxQRv93pl"
412,Tue Jan 30 11:09:48 +0000 2024,Lok Sabha election production ADMK 20+ Dmk 15+ other 3+ if this result will come only vijay will be not participate this election means.  #SunNews  #savukkesanker #Savukkumedia  @polimernews @SunTV #tnelection  #gobackmodi #vijay @ibctamilmedia
413,Tue Jan 30 10:15:46 +0000 2024,'@itisprashanth @actorvijay Before election Vijay will also back stab public like @rajinikanth to ensure DMK victory. Both are DMK b team. At least @ikamalhaasan is honest to accept it.
414,Tue Jan 30 09:43:29 +0000 2024,"Vijay Rangarajan has been appointed the new head of the Electoral Commission, which oversees election finance. He's currently Director General at the FCDO, working on ""climate, energy, environment, global health &amp; Covid"". Also worked at MoJ and Cabinet Office on election issues"
415,Tue Jan 30 09:28:35 +0000 2024,'@Vijay_Gill321 Bc isliye ki jaldi yaaha bhi election ho
416,Tue Jan 30 09:02:51 +0000 2024,'@BATMANashlin @mrharichandrar1 Election la umbuvan vijay 👍👍
417,Tue Jan 30 08:57:03 +0000 2024,"'@mechanic_jockey His orator skills

He doesn't own media when he speaks it will easily go to the roots

Udhay vs Vijay

Udhay only positive is he have structural organization

But Vijay have crowd pulling power which is 10x greater than udhay

He may not win first election"
418,Tue Jan 30 07:55:51 +0000 2024,'@ShivamSanghi12 Bahut bahut badhai kitna bhi koi bolo public ko Kam dikhta hai bjp ka esliye election me Vijay hoti hai ED &amp; CBI se vijay nhi hota hai ye Aaj or bhi confirm ho gya. 👍
419,Tue Jan 30 03:57:26 +0000 2024,"Daa Vijay fans unka attam
Ellam election vanthapiraku 
Adankipoyidum 
Affuram poi vijaya ooooooo"
420,Tue Jan 30 03:29:40 +0000 2024,"'@Vetrimaran_TM @actorvijay balama ile bro, rombave balama varum, attack by all side, DMK, ADMK, BJP, CONGRESS, other small parties, even heroes will be redirected against VIjay bro, when election comes near by, who knows, Rajini &amp; Ajith, gave voie agaisnt Vijay bro bysupporting BJP/DMK, expect the…"
421,Sun Feb 18 04:00:00 +0000 2024,"Good morning guys 🌅

#தமிழகவெற்றிக்கழகம் || #TVKVijay

https://t.co/jpFRlLKPIL"
422,Mon Feb 19 09:59:44 +0000 2024,First official target of #TVKVijay Is To Ensure the entry of 2CR new members to the party. @actorvijay https://t.co/0kBYBvU5k9
423,Mon Feb 19 05:50:12 +0000 2024,"Happening now ! 
#தமிழகவெற்றிக்கழகம் 
#TVKVijay @tvkvijayhq https://t.co/XiCWdUcGDD"
424,Mon Feb 19 13:42:09 +0000 2024,"Thalapathy Vijay is the last superstar of Tamil Cinema 🔥 Nobody can replace him 

#TVKVijay #Vithaikkaaran https://t.co/AvGYhWol1c"
425,Sun Feb 18 16:51:54 +0000 2024,"Just Sample 👍🏻 

Madurai Manadu ku Waiting 🔥🥵

#தமிழகவெற்றிக்கழகம் #TVKVijay @actorvijay

https://t.co/FsSkxN20wq"
426,Mon Feb 19 16:02:19 +0000 2024,"This 30Sec 🔥&gt;&gt;&gt; Whole Tollywood dancers 😂

#தலைவர்விஜய் 
#தமிழகவெற்றிக்கழகம் 
#TVKVijay 
#TheGreatestOfAllTime https://t.co/3ok4bE6q93"
427,Mon Feb 19 02:30:24 +0000 2024,"Gud mrg thalapathy bloods.. ☀🙏
Election venum ❤‍🔥💙🤍
#தமிழகவெற்றிக்கழகம் #TVKVijay
#தலைவர்விஜய் #TheGOAT 
#TheGreastestOfAllTime  #Leo2 https://t.co/2BrimbEKQo"
428,Mon Feb 19 04:47:02 +0000 2024,"The Boss is Coming Rule Tamilnadu 💥🛐

#GranHermano #NBAAllStar2024
#EEBAFTAs #BaddiesEastReunion
#ThalapathyVijay #தமிழகவெற்றிக்கழகம் #TVKVijay
 https://t.co/nakCxPL5v5"
429,Mon Feb 19 14:54:46 +0000 2024,"Quote your Favorite Thalapathy character❤🔥

Mine: JD From Master

@actorvijay  #TVKVijay https://t.co/eTbrmtxd96"
430,Sun Feb 18 12:33:13 +0000 2024,"Good Evening Thalapathians 🔥🔥

       I M BAck 💜💜

#Thalapathy69 #ThalapathyVijay #Thalapathy #Anthony_Doc_is_the_GOAT #theGoat #TVKVijay https://t.co/B3JDEoAwTQ"
431,Mon Feb 19 14:18:21 +0000 2024,"Thalapathy Vijay is the last superstar of Tamil Cinema 🔥👌 

#TVKVijay @actorvijay  https://t.co/QXk9x7M2HZ"
432,Mon Feb 19 13:41:44 +0000 2024,"Waiting for THALAPATHY fan GIRL♥️🫰

#தலைவர்விஜய் 
#தமிழகவெற்றிக்கழகம் 
#TVKVijay 
#TheGreatestOfAllTime https://t.co/U72QZhqihi"
433,Mon Feb 19 14:26:44 +0000 2024,"Leo Shooting Spot😍🔥

#TheGreatestOfAllTime #TVK
#TVKVijay @tvkvijayhq @actorvijay https://t.co/BcPmEpYrQY"
434,Mon Feb 19 13:08:56 +0000 2024,"#TVKParty Meeting 🎤🎤

#தமிழகவெற்றிக்கழகம் #ThalapathyVijay #TVKVijay #TVKmeeting 
 https://t.co/zFJAKLE0Lf"
435,Fri Feb 16 03:27:13 +0000 2024,"Positivity ❤️

#TheGreatestOfAllTime @actorvijay 
#TVKVijay 

https://t.co/God3rdyFtX"
436,Mon Feb 19 05:54:26 +0000 2024,"#தமிழகவெற்றிக்கழகம் Meeting happening now

#TVKVijay | @tvkvijayhq https://t.co/KTP6FMzMso"
437,Mon Feb 19 13:05:10 +0000 2024,"Harsha 😘 Love Thalapathy 😍🤩 @actorvijay 
 #TheGreastestOfAllTime #TVKதலைவர்விஜய் #TVKVijay
#தமிழகவெற்றிக்கழகம் https://t.co/KQFIY7XsW8"
438,Mon Feb 19 13:28:30 +0000 2024,"He is a freaking badass 😈💥🔥

#ThalapathyVijay𓃵  #TVKVijay  #TVKதலைவர்விஜய்  #TheGreastestOfAllTime  @actorvijay https://t.co/U1X2syS6cE"
439,Sun Feb 18 06:24:09 +0000 2024,"Super Edit 🙌❤

#TheGreatestOfAllTime #ThalapathyVijay 
#TheGOAT #Thalapathy69 #TVKVijay https://t.co/TFuo8cisEE"
440,Mon Feb 19 02:34:54 +0000 2024,"Good morning guys 🌄☺️ 

@actorvijay || #TVKVijay
https://t.co/woWrbGAPM6"
441,Sun Feb 18 04:00:00 +0000 2024,"Good morning guys 🌅

#தமிழகவெற்றிக்கழகம் || #TVKVijay

https://t.co/jpFRlLKPIL"
442,Mon Feb 19 09:59:44 +0000 2024,First official target of #TVKVijay Is To Ensure the entry of 2CR new members to the party. @actorvijay https://t.co/0kBYBvU5k9
443,Mon Feb 19 05:50:12 +0000 2024,"Happening now ! 
#தமிழகவெற்றிக்கழகம் 
#TVKVijay @tvkvijayhq https://t.co/XiCWdUcGDD"
444,Mon Feb 19 13:42:09 +0000 2024,"Thalapathy Vijay is the last superstar of Tamil Cinema 🔥 Nobody can replace him 

#TVKVijay #Vithaikkaaran https://t.co/AvGYhWol1c"
445,Sun Feb 18 16:51:54 +0000 2024,"Just Sample 👍🏻 

Madurai Manadu ku Waiting 🔥🥵

#தமிழகவெற்றிக்கழகம் #TVKVijay @actorvijay

https://t.co/FsSkxN20wq"
446,Mon Feb 19 16:02:19 +0000 2024,"This 30Sec 🔥&gt;&gt;&gt; Whole Tollywood dancers 😂

#தலைவர்விஜய் 
#தமிழகவெற்றிக்கழகம் 
#TVKVijay 
#TheGreatestOfAllTime https://t.co/3ok4bE6q93"
447,Mon Feb 19 02:30:24 +0000 2024,"Gud mrg thalapathy bloods.. ☀🙏
Election venum ❤‍🔥💙🤍
#தமிழகவெற்றிக்கழகம் #TVKVijay
#தலைவர்விஜய் #TheGOAT 
#TheGreastestOfAllTime  #Leo2 https://t.co/2BrimbEKQo"
448,Mon Feb 19 14:54:46 +0000 2024,"Quote your Favorite Thalapathy character❤🔥

Mine: JD From Master

@actorvijay  #TVKVijay https://t.co/eTbrmtxd96"
449,Mon Feb 19 04:47:02 +0000 2024,"The Boss is Coming Rule Tamilnadu 💥🛐

#GranHermano #NBAAllStar2024
#EEBAFTAs #BaddiesEastReunion
#ThalapathyVijay #தமிழகவெற்றிக்கழகம் #TVKVijay
 https://t.co/nakCxPL5v5"
450,Sun Feb 18 12:33:13 +0000 2024,"Good Evening Thalapathians 🔥🔥

       I M BAck 💜💜

#Thalapathy69 #ThalapathyVijay #Thalapathy #Anthony_Doc_is_the_GOAT #theGoat #TVKVijay https://t.co/B3JDEoAwTQ"
451,Mon Feb 19 14:18:21 +0000 2024,"Thalapathy Vijay is the last superstar of Tamil Cinema 🔥👌 

#TVKVijay @actorvijay  https://t.co/QXk9x7M2HZ"
452,Mon Feb 19 13:41:44 +0000 2024,"Waiting for THALAPATHY fan GIRL♥️🫰

#தலைவர்விஜய் 
#தமிழகவெற்றிக்கழகம் 
#TVKVijay 
#TheGreatestOfAllTime https://t.co/U72QZhqihi"
453,Mon Feb 19 14:26:44 +0000 2024,"Leo Shooting Spot😍🔥

#TheGreatestOfAllTime #TVK
#TVKVijay @tvkvijayhq @actorvijay https://t.co/BcPmEpYrQY"
454,Mon Feb 19 13:08:56 +0000 2024,"#TVKParty Meeting 🎤🎤

#தமிழகவெற்றிக்கழகம் #ThalapathyVijay #TVKVijay #TVKmeeting 
 https://t.co/zFJAKLE0Lf"
455,Fri Feb 16 03:27:13 +0000 2024,"Positivity ❤️

#TheGreatestOfAllTime @actorvijay 
#TVKVijay 

https://t.co/God3rdyFtX"
456,Mon Feb 19 05:54:26 +0000 2024,"#தமிழகவெற்றிக்கழகம் Meeting happening now

#TVKVijay | @tvkvijayhq https://t.co/KTP6FMzMso"
457,Mon Feb 19 13:05:10 +0000 2024,"Harsha 😘 Love Thalapathy 😍🤩 @actorvijay 
 #TheGreastestOfAllTime #TVKதலைவர்விஜய் #TVKVijay
#தமிழகவெற்றிக்கழகம் https://t.co/KQFIY7XsW8"
